id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32746,Designer Urban Park View Townhouse,52118,Liliana,,Downtown Eastside,49.28033554054211,-123.10415158115033,Private room,107,31,80,2018-08-17,0.81,2,354
35304,"LOCATION, LOCATION, LOCATION- Cozy&Clean Lg. Space",151996,Howie And Lisa,,Grandview-Woodland,49.27351141899731,-123.06944590807215,Entire home/apt,99,2,333,2018-08-29,3.39,1,330
42645,The Charlie by COMFYSUITES,109845,Alicia,,Downtown,49.28000765460188,-123.12474526952083,Entire home/apt,159,30,28,2018-09-06,0.29,3,253
48146,Executive Furnished Apartment (6 months minimum),219431,Damien,,Renfrew-Collingwood,49.23457416192011,-123.02644067829515,Entire home/apt,99,30,0,,,1,365
49736,Boutique Studio Apartment in Kits!,227101,Sarah,,Kitsilano,49.267397982123086,-123.14633939585401,Entire home/apt,1950,31,9,2016-08-22,0.10,1,363
59166,Beautiful bedroom in  van 31days min,283600,Carolina,,Victoria-Fraserview,49.20708612057306,-123.06179925347972,Private room,55,31,9,2018-06-30,0.13,1,302
68894,Top-of-the-Line House: 5 min walk to Commerical Dr,343195,Trish,,Grandview-Woodland,49.26705026910854,-123.06081085375564,Entire home/apt,112,5,56,2017-04-02,0.64,2,321
70453,Beautiful Modern Heritage Home,56709,Samantha Jo,,Downtown Eastside,49.2794670362906,-123.08752091241263,Entire home/apt,300,5,9,2018-08-19,0.23,3,5
72659,Central Convenient Vibrant Neighbourhood!,375168,Donna,,Grandview-Woodland,49.273571565461516,-123.07023966920643,Entire home/apt,210,7,12,2018-05-23,0.17,1,245
77157,Room with a Garden View!,412802,Anne,,Arbutus Ridge,49.24674556099465,-123.16710930309753,Private room,99,1,502,2018-08-24,5.51,2,317
98242,"Studio, private patio, WIFI/Cbl, monthly stay!",31065,Mj,,Sunset,49.22293078954802,-123.07785164120769,Entire home/apt,57,31,455,2018-08-29,5.12,3,78
98830,Your Downtown Getaway !,520997,Cristina,,Downtown,49.279816618312935,-123.12509021176551,Entire home/apt,120,3,222,2018-08-18,2.49,1,60
102268,Cozy and large studio,514310,Bibi,,Riley Park,49.250420616124195,-123.10279137579718,Entire home/apt,85,31,91,2018-08-17,1.04,1,312
104346,"Vancouver BC Canada, Downtown,private entrance",543076,Marie-Line,,Downtown Eastside,49.27817604721686,-123.08912954379126,Private room,105,2,231,2018-09-05,3.66,1,297
108881,Olympic Village Suite,560892,Vancouver Furnished,,Mount Pleasant,49.271638798878364,-123.10714499487051,Entire home/apt,196,30,2,2018-07-10,0.54,7,365
111077,"Clean and Comfy, 2 Bd, Walk to the Drive",569682,Kristina,,Grandview-Woodland,49.267263036932704,-123.05968868880659,Entire home/apt,139,3,86,2018-08-13,0.97,1,343
118513,"White Orchid - Super comfy bed, Steps-2 Skytrain",597619,Rozsa,,Renfrew-Collingwood,49.24570719284808,-123.04787886668143,Private room,60,30,33,2018-03-15,0.38,2,67
125081,One step away from the Drive!,69746,Serge & Brigitte,,Grandview-Woodland,49.26772130176704,-123.0655079605205,Private room,85,5,156,2018-08-29,1.50,2,333
125176,Main Street Vineyard,622926,Mark,,Riley Park,49.24648209153021,-123.09241302891282,Entire home/apt,110,2,357,2018-09-06,4.13,1,161
129163,"Rock Rose - Clean, Cozy, Comfy, Steps2-Skytrain.",597619,Rozsa,,Renfrew-Collingwood,49.2450704190203,-123.0494075096657,Private room,43,30,47,2018-06-25,0.61,2,317
129756,cosy room near skytrain &The Drive,69746,Serge & Brigitte,,Grandview-Woodland,49.26785057457356,-123.06611701517983,Private room,80,5,167,2018-08-28,1.90,2,312
134688,"West view, Transit convenient, clean & comfortable",653436,Pirike,,Renfrew-Collingwood,49.244934540992354,-123.04915966745897,Private room,39,30,36,2017-09-23,0.42,5,172
140698,"1905 Neo-Edwardian Heritage Loft, Olympic Village",69640,Steve,,Mount Pleasant,49.26291607138427,-123.10580673230935,Entire home/apt,99,5,87,2018-08-27,0.99,1,324
160157,City Centre and Walk to Beach,767559,Valentina,,West End,49.28232092600178,-123.12954121973854,Entire home/apt,108,2,375,2018-08-27,4.30,1,170
170137,Family friendly Point Grey Home,381497,Catherine,,Dunbar Southlands,49.25709571868323,-123.19101190950293,Entire home/apt,175,1,86,2018-09-03,1.01,1,259
172827,3 bed 2 bath Penthouse in Heart of Downtown,19982,Fernande,,West End,49.2816129587789,-123.12696243206399,Entire home/apt,362,4,3,2018-08-19,2.00,1,13
174135,VANCOUVER'S BEST PRIVATE SUITE/LOFT,831892,Hollie,,Downtown Eastside,49.277824186007116,-123.08984703318558,Entire home/apt,95,30,116,2018-04-04,1.37,1,268
179243,❤️ Private Room in Brick Loft Apt,851779,Elizabeth & Ryan,,Mount Pleasant,49.25813019480108,-123.10176727496986,Private room,95,2,517,2018-08-25,6.01,2,280
182451,KITS SUPER CENTRAL DELIGHTFULL APT!,874660,Penny,,Kitsilano,49.2596196844204,-123.16847681689823,Entire home/apt,105,30,49,2018-08-31,0.57,2,91
194191,Quiet Oasis steps from THE DRIVE **,893727,Peter & Robin,,Grandview-Woodland,49.267705065363685,-123.06669716311667,Private room,60,5,68,2018-09-02,0.80,1,7
194806,D28 - Spectacular 2 bedroom,30899,Rami,,Downtown,49.279355871372815,-123.10934126880869,Entire home/apt,270,30,27,2018-04-09,0.32,28,357
196722,"Three bedrooms, fantastic location!",958297,Elana & Gary,,Grandview-Woodland,49.26364274138654,-123.06967233487627,Entire home/apt,208,5,10,2018-07-23,0.20,2,150
200643,This is the door to Vancouver USW,981145,Dianne,,Downtown Eastside,49.273838799401695,-123.08289084104764,Private room,64,1,78,2018-09-03,1.07,3,297
202211,Trout Lake Haven !,989790,Paul,,Kensington-Cedar Cottage,49.25380860911361,-123.05950909961776,Private room,75,2,157,2018-08-30,1.84,3,36
202397, DT VANCOUVER/CENTRAL TO EVERYTHING,991152,Mark,,Downtown,49.275978643206756,-123.12933305251718,Entire home/apt,100,30,27,2018-08-21,0.37,1,267
219261,A Real Gem in the Heart of Kits,1135259,Rami,,Kitsilano,49.27246289498161,-123.14953821760308,Entire home/apt,200,1,97,2018-09-05,3.96,1,239
226731,Vancouver central- 1bdrm private condo,560892,Vancouver Furnished,,Downtown,49.28405561037675,-123.11597622121029,Entire home/apt,164,30,9,2017-09-20,0.15,7,365
226757,Cultural heart of Vancouver-Robson3,560892,Vancouver Furnished,,Downtown,49.28118752147675,-123.11883013315374,Entire home/apt,209,30,6,2018-07-14,0.08,7,365
226762,Wonderful Hudson location 2brm,560892,Vancouver Furnished,,Downtown,49.282289314156834,-123.11611585488296,Entire home/apt,224,30,9,2017-09-12,0.18,7,328
236297,West End Retreat - Private Room/Bath,1238915,Adam,,West End,49.29000287311031,-123.1408744951399,Private room,150,1,32,2018-08-16,0.64,1,82
248014,"Stunning views, comfort, location!!",1299977,Gabriella,,Grandview-Woodland,49.29073885279446,-123.05848971574467,Entire home/apt,80,31,1,2014-09-04,0.02,1,151
248973,East Vancouver Hidden Gem,1304461,Shelley,,Hastings-Sunrise,49.28053089946116,-123.05494039392384,Entire home/apt,189,2,68,2018-08-10,0.82,2,330
249106,East Vancouver Loft,1304461,Shelley,,Hastings-Sunrise,49.28034991372089,-123.05364891217552,Shared room,45,1,67,2018-06-25,0.80,2,304
254657,Heritage Loft in heart of Gastown,241920,Scott,,Downtown Eastside,49.28273396376794,-123.1049171002037,Entire home/apt,222,2,51,2018-08-17,0.78,1,2
257163,"Lg. Room, Private Bath & Breakfast!",70797,Adrianna,,Kensington-Cedar Cottage,49.24003270508674,-123.06389546162576,Private room,67,3,36,2018-08-30,0.45,1,67
258636,FABULOUS Luxury Downtown Vancouver!,948852,Ian,,Downtown,49.27796164203555,-123.12670719170256,Entire home/apt,125,30,51,2018-08-16,0.62,1,293
266307,Main St and Queen Elizabeth Park,1396322,Erika,,Riley Park,49.248123199670935,-123.10330628072114,Private room,118,2,44,2018-08-28,0.59,1,351
274284,fabulous view over false creek  ,1424264,James,,Downtown,49.27552442065818,-123.10251272192498,Entire home/apt,263,30,36,2018-07-27,0.44,1,334
306178,Sunset views - LGBTQ2+ friendly,1574553,Michelle,,Renfrew-Collingwood,49.23311380507459,-123.02668757092242,Private room,66,2,56,2018-08-31,0.77,2,135
311354,Close to downtown/shops/restaurants/skytrain,58512,Que,,Grandview-Woodland,49.26414659896635,-123.07007711009699,Entire home/apt,200,31,3,2018-03-30,0.33,8,235
322824,Modern yaletown apartment with view!,1652613,Blake,,Downtown,49.27706213916222,-123.12437978766513,Entire home/apt,171,31,137,2018-07-24,1.75,1,218
325795,"Spotless 1B Apt. 5 min walk to Commerical ""Drive""",343195,Trish,,Grandview-Woodland,49.266337539738544,-123.0620736946355,Entire home/apt,80,3,152,2018-09-01,1.97,2,225
344443,Centrally Located Room 4 Student *Meals Included!,1747192,Lee-Anne,,Mount Pleasant,49.26981400992778,-123.11019508291933,Private room,64,30,16,2018-04-14,0.22,1,252
359942,Stylish Dwntwn Condo-female/couple ,1200456,Nala,,Downtown,49.27825419853263,-123.11865464715575,Private room,249,2,39,2018-09-06,0.49,6,357
363705,This is the door to Vancouver USE,981145,Dianne,,Downtown Eastside,49.277109615523315,-123.07860827998944,Private room,60,1,60,2018-09-06,0.79,3,248
377706,Bright Spacious Bedroom Pvt Bath,1898008,Tina,,Grandview-Woodland,49.27900016032453,-123.06976936410285,Private room,70,30,49,2018-08-17,0.67,1,352
400640,COMFY + SAFE nr DOWNTOWN+ HOSPITALS,84820,Chris,,South Cambie,49.24429016932791,-123.12072161273461,Private room,117,2,20,2018-08-25,0.26,2,74
415700,"LARGE PRIVATE ROOM+BATH, OWN ENTRY, KING BED",83871,Adam,,Renfrew-Collingwood,49.23467624355092,-123.05508493041518,Private room,50,1,151,2018-08-30,1.94,2,307
416453,Ultra Modern Studio in False Creek,1318151,Suzanne,,Downtown Eastside,49.27843802202768,-123.09986017246061,Entire home/apt,159,30,43,2018-09-04,0.56,1,123
417047,New 2 BR Only Minutes from Downtown,2074212,Andrea,,Downtown Eastside,49.27781854902274,-123.09209446031574,Entire home/apt,100,1,172,2018-08-16,2.23,1,44
419437,Trout  Lake  Haven,989790,Paul,,Kensington-Cedar Cottage,49.252307369159446,-123.06134014744406,Private room,75,2,83,2018-08-30,1.07,3,130
436032,Trendy & Spacious 2 bd Gastown Loft,2165986,Kristy,,Downtown Eastside,49.28297426850896,-123.1039330322443,Entire home/apt,245,4,51,2018-08-15,0.67,1,336
438881,Small private room close to Airport,1405499,Marcel,,Marpole,49.20623261721879,-123.13637473866558,Private room,28,31,61,2018-06-07,0.79,1,124
444187,UNIQUE 4 Bedroom Character House near Downtown!,276869,Chloe,,Mount Pleasant,49.267453410508416,-123.11025563461732,Entire home/apt,500,3,7,2018-09-03,0.84,2,65
448104,Modern Charm in Downtown Vancouver,179396,Lili,,West End,49.281453094567986,-123.12581988066572,Entire home/apt,138,28,233,2018-08-31,3.03,6,110
460014,Top Floor Character Beach House,2287575,James,,Kitsilano,49.269117603292685,-123.1710199358794,Entire home/apt,225,3,26,2018-09-06,0.34,1,341
461386,Beautiful room (s) Vancouver Home ,1200456,Nala,,Killarney,49.228456510413594,-123.03121293791739,Private room,85,2,30,2018-08-17,0.40,6,365
475296,1400 sqft LOFT PENTHOUSE IN GASTOWN,2356016,Jocelyn,,Downtown Eastside,49.28338801366836,-123.10452980250327,Entire home/apt,350,2,76,2018-09-01,1.23,1,344
496298,"Downtown 1Bed+Den, stylish & modern",2451689,Marlin,,Downtown,49.27995947402468,-123.11683582550364,Entire home/apt,110,31,152,2018-08-05,2.02,1,240
497641,Spacious Blue Room in Large House,2456973,Jeanette,,Fairview,49.2588975764535,-123.1299815377641,Private room,125,30,24,2018-08-03,0.31,7,268
498112,"Renovated, modern house with 2 kitchens",2459577,Allison,,Kensington-Cedar Cottage,49.24869846845409,-123.07002492300111,Entire home/apt,375,5,22,2018-08-16,0.29,2,342
504154, Bright & Spacious Rooms near VGH,2456973,Jeanette,,Shaughnessy,49.257053542224725,-123.1317384141343,Private room,100,30,14,2018-03-29,0.18,7,312
507767,One Bedroom Suite @ the Luxurious LEVEL Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27749912327351,-123.1229583822257,Entire home/apt,185,31,2,2014-08-31,0.03,13,365
518776,Beautiful furnished condo yaletown,1549729,Jeremy,,Downtown,49.27524721186395,-123.1272865484528,Entire home/apt,120,30,5,2016-08-03,0.07,1,244
537571,Cultural heart of Vancouver-Robson4,560892,Vancouver Furnished,,Downtown,49.28090559405543,-123.11972715660526,Entire home/apt,170,30,8,2018-07-06,0.11,7,267
540348,Modern Architectural Home Lakeside sleeps 6,2655554,Kristen & Ed,,Kensington-Cedar Cottage,49.25760844678991,-123.0639250096921,Entire home/apt,350,31,18,2018-08-27,0.29,2,337
556941,Gorgeous Chinatown condo,2738423,Laurence,,Downtown Eastside,49.27764956856508,-123.09926934675971,Entire home/apt,109,7,48,2017-09-03,0.65,1,53
557357,Commercial Dr West Coast Garden Ste,525761,Diane,,Grandview-Woodland,49.279094988634014,-123.06271657527763,Entire home/apt,70,30,184,2018-08-29,2.45,2,131
569160,Sunny Sunset Beach & Davie Street,2799473,Heath,,West End,49.278802941057215,-123.12967633718694,Entire home/apt,125,30,38,2018-08-02,0.52,1,143
589775,THE WHITE HOUSE Vancouver!!,1796159,Churyl,,Renfrew-Collingwood,49.23358501624783,-123.05554593197314,Entire home/apt,433,2,31,2018-08-26,0.59,2,83
597996,Cool new condo near transportation,2287667,Diane,,Mount Pleasant,49.26447063517301,-123.10057946086764,Entire home/apt,120,30,317,2018-08-15,4.38,1,92
617174,Green Couch GuestHouse Private Room,3058819,Michy+Jon,,Fairview,49.266681845957336,-123.12989621357359,Private room,60,1,72,2018-05-05,0.98,2,149
625396,Close to Jericho beach garden level loft.,3102862,The Vancouver Connection!,,Kitsilano,49.27063337983703,-123.18411623986283,Entire home/apt,189,2,129,2018-01-10,1.74,1,216
648278,"Furnished ,spacious rooms, near VGH",2456973,Jeanette,,Fairview,49.25902698348228,-123.1316614451971,Private room,110,30,10,2018-07-11,0.18,7,337
654744,English Bay Hideaway @ Stanley Park,2796859,James,,West End,49.29262362755158,-123.1414288545432,Entire home/apt,199,30,51,2018-07-29,0.80,1,333
654763,1 Bedroom Private Furnished Suite,2459577,Allison,,Kensington-Cedar Cottage,49.25144901076487,-123.07335021932084,Entire home/apt,78,30,19,2017-11-01,0.29,2,272
662517,Olympic Village - Huge Patio,560892,Vancouver Furnished,,Mount Pleasant,49.26832852830394,-123.1073185089898,Entire home/apt,327,30,10,2018-06-08,0.17,7,343
666996,A Private Room in a Brand New Condo,2447132,Young,,Mount Pleasant,49.262021084371526,-123.09733671583236,Private room,54,1,8,2018-08-05,0.94,3,231
670259,Cozy room in 100 year old home,2818180,Shannon,,Kensington-Cedar Cottage,49.26190089565682,-123.0723931414936,Private room,60,30,81,2018-09-04,1.20,1,293
685239,Sunny Side Up- your own home- sleeps 3 people,3494649,Kendra & Trevor,,Hastings-Sunrise,49.274837635624216,-123.03703981947788,Entire home/apt,125,3,57,2018-09-04,0.78,2,353
688038,Vancouver's Beach At Your Doorstep,268742,Kayla,,West End,49.27911394928701,-123.1377369029523,Entire home/apt,295,4,24,2018-08-19,0.34,1,285
703179,Room for 1 or 2 in a whimsy condo,3246254,Izabela,,Downtown Eastside,49.28115398152658,-123.107775144208,Private room,78,2,80,2018-08-19,1.15,1,191
713271,Luxury Seaview Studio Suite - Westend,3671073,Susan,,West End,49.28080983861296,-123.13615161657334,Entire home/apt,120,30,71,2018-06-05,1.12,1,252
727857,"2 Explore the city, near everything",560892,Vancouver Furnished,,Downtown,49.284435832329606,-123.11593331613945,Entire home/apt,197,30,5,2018-02-11,0.08,7,365
731219,Kitsilano Laneway House - Quiet Neighbourhood,3804851,Fran & Julian,,Kitsilano,49.25950467345952,-123.18244212210821,Entire home/apt,150,31,7,2018-08-02,0.11,1,324
732895,Best Location in Downtown - Bright Beautiful 1bdr,179396,Lili,,Downtown,49.28195375803738,-123.12383395272431,Entire home/apt,138,28,183,2018-08-04,2.62,6,73
735468,ENGLISH BAY VIEWS,3462044,Shea,,West End,49.28269744063985,-123.13594684264848,Entire home/apt,150,2,12,2018-09-02,2.81,1,342
736244,Kitsilano Garden Suite West,3842332,Lynn,,Kitsilano,49.26728481353241,-123.18513464084172,Entire home/apt,149,4,253,2018-08-24,3.59,4,176
755558,Kitsilano 2 bdrm Garden Level Suite,3976484,Lori,,Kitsilano,49.259376358517564,-123.16551183735565,Entire home/apt,125,7,36,2018-08-27,0.58,1,115
763445,Very Convenient Mini-suite,169365,Peter,,Renfrew-Collingwood,49.24627918276506,-123.04340562328316,Entire home/apt,41,3,100,2018-08-17,1.45,1,43
771366,Gorgeous and Spacious Yaletown LEVEL Suite,2502595,LEVEL Furnished Living,,Downtown,49.27784285557435,-123.12212215753812,Entire home/apt,200,31,2,2014-07-02,0.03,13,365
771380,Stunning Two Bedroom Unit in Downtown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27897445923112,-123.12194984491887,Entire home/apt,350,31,7,2014-10-01,0.11,13,365
784153,The Garden Quarter in Kitsilano,3211112,Rasha,,Kitsilano,49.26242463986131,-123.17370455952981,Entire home/apt,68,30,34,2018-07-20,0.49,3,202
785297,The Nook in Kitsilano,3211112,Rasha,,Kitsilano,49.26364367771636,-123.174823449141,Private room,49,14,43,2018-08-05,0.61,3,180
785752,The Garden Nook in Kitsilano,3211112,Rasha,,Kitsilano,49.26295601263213,-123.1734985605474,Entire home/apt,120,30,3,2016-09-17,0.04,3,156
795978,Luxury Suite with Private Balcony,4191094,Kelly,,Downtown,49.275268986944944,-123.11586203635655,Entire home/apt,325,180,6,2016-08-24,0.09,3,89
796016,Designer Furnish suite at Granville,4191094,Kelly,,Downtown,49.28440118000172,-123.11590650440867,Entire home/apt,187,30,15,2018-08-15,0.28,3,167
801222,fully furnished suite near VGH,4217281,Jennifer,,Fairview,49.258482369582886,-123.12257362355243,Entire home/apt,110,30,20,2017-07-29,0.30,3,218
818388,Granville Island Townhouse,4298399,Gerhard,,Fairview,49.267916274475255,-123.13640773909628,Private room,80,5,51,2018-09-02,1.69,1,38
824612,East Village Private Garden Gem!,4326869,Marketa,,Hastings-Sunrise,49.28647545828038,-123.05395217525594,Entire home/apt,84,31,49,2018-08-17,0.71,1,209
828920,1 bedroom+Den Monthly rentals only,4345039,Biljana,,Downtown,49.27347091924954,-123.12011929795975,Entire home/apt,145,30,3,2018-06-03,0.07,1,342
838336,"3 BEDROOM, 3 LEVEL TOWNHOUSE",4372257,Steve & Sonia,,Mount Pleasant,49.25787885586616,-123.10925239783448,Entire home/apt,450,6,12,2018-08-25,0.19,1,187
846766,One Bedroom in a  Prime Location,507317,David,,West End,49.277840267969694,-123.13271525135112,Entire home/apt,64,7,6,2018-08-27,1.11,1,1
875309,Heritage Home near Kits Beach,4621004,Judy,,Kitsilano,49.26964687823885,-123.16351474115214,Entire home/apt,275,7,29,2018-09-04,0.43,1,7
885600," Dunbar near UBC, modern + clean",4693732,David & Patti,,Dunbar Southlands,49.24720671520715,-123.18621937839906,Entire home/apt,125,3,149,2018-09-05,2.21,1,270
906964,"Amazing, modern, clean apt just off Commercial Dr",4856368,Kris,,Grandview-Woodland,49.27320915382759,-123.07070072173018,Entire home/apt,118,2,78,2018-08-28,1.32,1,309
941216,Beautiful Downtown Luxury Rental,5088083,Sahar,,Downtown,49.280379497541496,-123.1061238839194,Entire home/apt,120,60,0,,,1,310
958090,Private apartment-Yaletown Downtown,1200456,Nala,,Downtown,49.276969628982194,-123.11615797720258,Entire home/apt,367,30,10,2013-09-30,0.15,6,365
961692,PRIVATE ENTRANCE GARDEN SUITE,5237545,Valerie,,Hastings-Sunrise,49.29186189236059,-123.02503983793594,Entire home/apt,130,3,32,2018-07-27,0.50,1,294
966003,$80 Special Downtown Van 180 Degree Water View,5268156,Sharon & Allan,,Downtown,49.280295820411425,-123.10787506068378,Entire home/apt,99,2,157,2018-08-11,2.57,6,22
980511,"261 Studio""Space""",600607,Bruce,,Downtown,49.27640325306205,-123.12547112933265,Entire home/apt,84,32,4,2016-10-31,0.10,41,67
994900,Charming 1bed Suite in Heritage House,5464331,Denise And Rolf,,Downtown Eastside,49.278880747470026,-123.08513951363105,Entire home/apt,105,3,175,2018-08-24,2.78,1,92
994969,152 Studio (no Bedroom),600607,Bruce,,Downtown,49.27993832203138,-123.12553833182992,Entire home/apt,72,32,1,2013-09-17,0.02,41,53
995174,159 2 BEDROOM/ 2 FULL BATH-ideal for sharing!,600607,Bruce,,West End,49.28839239691003,-123.1277674506713,Entire home/apt,129,32,10,2018-03-10,0.16,41,7
1002797,Budget Dunbar accommodation ideal for student,5514406,Henry,,Dunbar Southlands,49.23867145333037,-123.18557077535193,Private room,68,3,9,2018-08-26,0.24,3,245
1007137,S2-LUXURIOUS 2-BR/2-Baths/2-Balcony,5539641,Selina,,Downtown,49.280310163043325,-123.1267032040311,Entire home/apt,280,180,2,2014-05-23,0.04,2,365
1007144,S1-VIBRANT DOWNTOWN 1-BR + den!  ,5539641,Selina,,Downtown,49.27836500003702,-123.12582084308625,Entire home/apt,180,180,1,2013-06-02,0.02,2,365
1012385,comfy stay in clean victorian house,5569906,Mark Anthony,,Mount Pleasant,49.258250730207536,-123.08901233711781,Entire home/apt,70,2,175,2018-09-07,2.68,1,184
1015935,Gorgeous Bright Modern Coach House,56709,Samantha Jo,,Downtown Eastside,49.28141366777477,-123.09011605841197,Entire home/apt,120,3,191,2018-08-09,2.89,3,216
1021607,Deluxe Junior One Bedroom (2 Beds),5623565,Hajime,,Downtown,49.27826385291159,-123.12085207409538,Entire home/apt,120,30,89,2018-06-04,1.35,2,175
1021669,Yaletown Deluxe Studio Condominium,5623565,Hajime,,Downtown,49.27870335099352,-123.12732056589361,Entire home/apt,110,30,126,2018-05-23,1.94,2,238
1030299,Great location!  Gastown/Skytrain,2673805,Keith,,Downtown,49.27842803473648,-123.1072485964056,Entire home/apt,110,90,21,2013-10-13,0.32,2,305
